Liked,Explicit_Content,Number_Of_Artists,Acousticness,Danceability,Duration (ms),Energy,Instrumentalness,Liveness,Loudness,Key,Mode,Speechiness,Tempo,Time Signature
0,0,0.5,0.0066348107877216575,0.8755141805585624,0.1859870837212371,0.3439805923380168,0.0004994923857868021,0.09370830339731089,0.8364161528634116,1,1,0.30762701588456415,0.1394059744478271,4
0,0,0.5,0.01756856482861727,0.7791729811647543,0.24412793126956317,0.8140099059941373,4.619289340101523e-05,0.08652365801087962,0.8943509415097484,2,1,0.31490238874742327,0.21951460077195703,4
0,0,0.5,0.043070617412524395,0.7445334487984412,0.12976681791858785,0.7483068836551097,0.0,0.09473468130965822,0.8209465089151808,2,1,0.2955013944464654,0.27798344303364647,4
0,0,0.5,0.0067251723913654225,0.8300497943277766,0.24015481941400266,0.758415040938037,0.00014720812182741116,0.5453145848301345,0.8037827028828529,2,1,0.03577058324239117,0.6917760930030706,4
0,0,0.5,0.02429548421098647,0.7737605542325179,0.31801315085363263,0.7088850702516931,0.00035837563451776653,0.22303192035307404,0.7545409098483585,3,0,0.029101491451436888,0.5586693932838421,4
0,0,0.5,0.04949633144941437,0.43602511366096564,0.23571695609784704,0.7937935914282827,0.0024771573604060915,0.3923842758903829,0.7479586735544076,1,1,0.08403055656602401,0.6899349688652757,4
0,0,0.5,0.27610315303161276,0.5767482138991123,0.19901185336138458,0.4369756393409482,0.0,0.0978138150467002,0.7192134644225963,5,0,0.020128531587243842,0.5014630361452119,4
0,0,0.5,0.5210835006880434,0.39597315436241615,0.09026880813974798,0.33286161932679675,0.0006802030456852792,0.1552909781381505,0.6738599122368494,0,0,0.017339638656481145,0.2115517388759937,4
0,0,0.5,0.14457681883902085,0.7142238579779173,0.10224971960972606,0.4582027696350956,0.09695431472081219,0.09473468130965822,0.7592901183136144,1,1,0.24093609797502122,0.6991471649976,4
0,0,0.5,0.08564097290692053,0.6362849101537129,0.12119603861688792,0.5057111088648539,7.329949238578681e-06,0.13476341989120394,0.7858134755318558,11,1,0.02437249909057839,0.5872922981832048,4
0,0,0.5,0.2459826184836909,0.3905607274301797,0.1465403871951443,0.4622460325482665,0.05928934010152284,0.175818536385097,0.7531244792534578,2,1,0.23608584939978172,0.18643354528179057,4
0,0,0.5,0.017970171955922893,0.6492747347910803,0.09093148214665328,0.44809461235216824,0.0013299492385786802,0.0906291696602689,0.7245181358662445,4,0,0.1512064993330908,0.5094061717111275,4
0,0,0.5,0.17469735338694264,0.8008226888937,0.08861652140129163,0.5309815020721722,2.3654822335025383e-05,0.14913271066406653,0.7371826917735933,7,1,0.4094822359645932,0.514081311932457,4
0,0,0.5,0.1184723555641553,0.44684996752543843,0.13018612049817838,0.4875164257555848,0.0004091370558375634,0.4837319100892949,0.6984113758817975,4,0,0.31490238874742327,0.564633320401628,4
0,0,0.5,0.17369333556867858,0.45226239445767485,0.15250738544316325,0.31972101485899124,6.233502538071067e-05,0.3810941188545623,0.6487529856135089,6,0,0.0635382563356372,0.5432368277431106,4
0,0,0.5,0.1666652108408302,0.471747131413726,0.10933827895350286,0.4359648236126554,0.025786802030456853,0.32566971158780667,0.7233238904627006,0,1,0.13908087789499213,0.44729453383394374,3
0,0,0.5,0.34839243594662506,0.6752543840658152,0.09209995821635134,0.7179824118063277,0.00022233502538071068,0.276403571795135,0.7843970449369551,11,1,0.24699890869407057,0.514988723114656,4
0,0,0.5,0.15562101483992552,0.4544273652305694,0.061649207943291526,0.4703325583746083,1.4720812182741118e-06,0.24048034486297856,0.7011609176248403,11,1,0.374317933794107,0.5669741782339675,1
0,0,0.5,0.28513931339598925,0.7661831565273869,0.12863939245108746,0.40058627312240985,0.01634517766497462,0.1830031817715283,0.7185469088485252,8,1,0.05020007275372862,0.15257658747641054,4
0,0,0.5,0.1506009257486052,0.7012340333405499,0.10064874612401681,0.5805114727585161,0.3634517766497462,0.31951144411372273,0.7288785202466256,1,0,0.24093609797502122,0.5691901026426707,4
0,0,0.5,0.12550048029200372,0.5150465468716173,0.1406232361069368,0.7028201758819367,0.0,0.28769372883095556,0.7827028828528579,2,1,0.41069479810840304,0.4890420236584452,4
0,0,0.5,0.37148484576669843,0.6113877462654254,0.18564695016017066,0.5137976346911958,0.0,0.29590475212973416,0.7231572515691829,11,1,0.10634170001212562,0.6978583781011433,3
0,0,0.5,0.031223207157008485,0.6611820740420005,0.14992119750470984,0.5218841605175376,1.3908629441624365e-06,0.27024530432105104,0.8263067266566684,4,1,0.044379774463441254,0.46181968819247626,4
0,1,0.0,0.22590226211840972,0.5691708161939814,0.23489594405389358,0.7654907510360861,0.0,0.0978138150467002,0.8466644448147531,0,1,0.0261913423062932,0.30651429172611955,4
0,1,0.0,0.18975762066090357,0.7531933318900195,0.25780511226606656,0.6249873648033963,0.021218274111675126,0.20968900749255878,0.8188357495972893,4,0,0.09421607857402693,0.43539298137176896,4
0,1,0.0,0.018873787992360547,0.4544273652305694,0.23642068070695002,0.5916304457697361,7.65482233502538e-05,0.10705121625782614,0.8506360051102594,8,1,0.02510003637686431,0.5007660391501896,4
0,1,0.0,0.16967726429562238,0.7640181857544923,0.2590762148412588,0.6947336500555948,0.0,0.08755003592322692,0.8421096483919347,11,0,0.033224202740390445,0.659030385123717,4
0,1,0.0,0.005871757245840972,0.6698419571335787,0.15572692552980932,0.7927827756999899,0.0,0.468336241404085,0.8794089873909904,2,1,0.02194737480295865,0.5019956470565028,4
0,1,0.0,0.10943619519977876,0.41654037670491456,0.23299881979518683,0.5643384211058323,0.0004548223350253807,0.1203941291183414,0.8629672832305727,7,1,0.07724020856068872,0.1953629973500963,4
0,1,0.0,0.1455808366572849,0.8419571335786966,0.12436573154372256,0.7422419892853532,0.0,0.1440008211023299,0.8728822973948787,1,1,0.21910997938644353,0.6458597720951335,4
0,1,0.0,0.0902594548709352,0.42195280363715093,0.13652110807304074,0.7068634387951076,9.3502538071066e-06,0.15323822231345585,0.8533022274065434,1,0,0.06378076876439917,0.5116418224498785,4
0,1,0.0,0.11445628429109907,0.5691708161939814,0.34661222574899025,0.6078034974224199,9.979695431472081e-05,0.061377399158370115,0.7995889573959896,6,1,0.10027888929307627,0.4025880945022718,4
0,1,0.0,0.056624857959089205,0.6806668109980515,0.167462999479537,0.4844839785707066,0.0,0.21687365287899008,0.8655779592290174,1,1,0.057596701830968836,0.6195843004714592,4
0,1,0.0,0.01576133275574196,0.5832431262177961,0.10258252270611434,0.8847670069746285,6.111675126903553e-06,0.861438981833111,0.8328611898016997,11,0,0.44828422456650907,0.3369125663297847,4
0,1,0.0,0.07148432166939729,0.6676769863606842,0.27155999618815835,0.7371879106438896,0.0,0.3810941188545623,0.8842970616008443,3,1,0.02510003637686431,0.37612851046481804,4
0,1,0.0,0.8504013450786551,0.5356137692141157,0.06751797796462318,0.3935105630243607,0.001563451776649746,0.4354921482089706,0.7770371604732544,3,1,0.01248939008124166,0.047888953912717566,4
0,1,0.0,0.0012030743909130924,0.5117990907122755,0.1253494799035311,0.8180531689073082,0.001116751269035533,0.0978138150467002,0.8851024829195134,11,1,0.01782466351400509,0.6656255548030325,4
0,1,0.0,0.07740802679715525,0.8571119289889586,0.14023911975780146,0.6876579399575456,0.0,0.0685620445448014,0.8426373382214075,10,1,0.05020007275372862,0.47465495361024707,4
0,1,0.0,0.07409476799688386,0.7088114310456809,0.16350894683213968,0.4794298999292429,0.0,0.13886893154059327,0.8336666111203688,1,1,0.05529283375773009,0.5680854281599936,4
0,1,0.0,0.2700790461220284,0.46741718986793684,0.11741205275002382,0.6502577580107146,0.0,0.5073386020732834,0.8479697828139754,0,0,0.02825269795076998,0.5824659227648424,4
0,1,0.0,0.14357280102075679,0.5421086815327993,0.242304111657638,0.377337511371677,0.12588832487309645,0.12449964076773071,0.5755707382102982,6,1,0.008609191221050078,0.2630111585273636,3
0,1,0.0,0.2510027075750112,0.7997402035072527,0.22569181260400098,0.6553118366521783,0.0,0.09678743713435287,0.8347497639282342,1,0,0.06753971141020977,0.56730952584478,4
0,1,0.0,0.09949641879896456,0.7510283611171249,0.23194323288153237,0.8362478520165774,0.0,0.27948270553217697,0.9298450258290286,2,0,0.1439311264702316,0.4357086026525338,4
0,1,0.0,0.29919556285168614,0.8408746481922493,0.2027914409494418,0.649246942282422,5.390862944162437e-05,0.11731499538129941,0.8065322446258957,1,0,0.2882260215836062,0.6983909890124341,4
0,1,0.0,0.11646431992762718,0.7098939164321282,0.18733295703614652,0.6967552815121802,0.0,0.11013034999486812,0.8393323334999723,1,1,0.11725475930641445,0.6196566303483011,4
0,1,0.0,0.10943619519977876,0.7575232734358086,0.17668179185878594,0.7553825937531587,0.0,0.20763625166786412,0.8777425984558129,0,1,0.08487935006669091,0.6982331783720517,4
0,1,0.0,0.615461175604865,0.8949989175146136,0.1532243048886869,0.418780956231679,0.0,0.2374012111259366,0.7709826140087762,9,0,0.6192554868437008,0.188899336537766,4
0,1,0.0,0.0007964471745161483,0.930720935267374,0.10705703834566073,0.6482361265541292,6.964467005076142e-05,0.3574874268705738,0.823890462700661,1,1,0.11240451073117498,0.28754413766348197,4
0,1,0.0,0.005078583169412365,0.3938081835895216,0.16151799262555253,0.9120590316385323,0.00023045685279187816,0.32566971158780667,0.8781036493917681,6,0,0.08487935006669091,0.6042503665809666,4
0,1,0.0,0.2550187788480675,0.6449447932452912,0.21023919306244823,0.5491761851814414,0.0,0.11526223955660476,0.8086985502416264,10,0,0.01952225051533891,0.5336629822265766,4
0,1,0.0,0.26305092139417996,0.7726780688460706,0.17210318362080973,0.30961285757606394,0.0,0.07040952478702658,0.6834138754652003,9,1,0.5137625803322421,0.6789605539153476,4
0,1,0.0,0.12750851592853185,0.7715955834596233,0.24643409545731104,0.8170423531790154,0.0,0.037154880426973215,0.9268732988946286,4,0,0.1475688129016612,0.580736581163985,4
0,1,0.0,0.19076163847916763,0.8332972504871183,0.26904564680355086,0.6876579399575456,0.0,0.06496972185158575,0.8423318335832917,1,1,0.07251121619983024,0.3501489337918609,4
0,1,0.0,0.060239322104839815,0.7077289456592336,0.2663685611030883,0.5633276053775396,0.0,0.05008724212254953,0.8808809642837304,1,0,0.0766339274887838,0.6991866176576955,4
0,1,0.0,0.16164512174950987,0.7250487118423901,0.19505633462105162,0.7018093601536439,0.0,0.1203941291183414,0.8753818807976448,2,1,0.3621923123560083,0.12027143430145774,4
0,1,0.0,0.10943619519977876,0.7564407880493613,0.15623419368553773,0.660365915293642,0.0,0.29590475212973416,0.8730489362883964,9,0,0.038559476173153875,0.5872988736265542,4
0,1,0.0,0.19276967411569573,0.7412859926390993,0.09846719983579759,0.8241180632770645,0.0,0.3574874268705738,0.8815475198578014,3,1,0.024493755304959373,0.5871673647595689,4
0,1,0.0,0.2951794915786299,0.7174713141372592,0.1895834096923404,0.7786313555038916,0.0,0.12552601868007804,0.8551630283841583,1,0,0.4009943009579241,0.5337418875467679,5
0,1,0.0,0.028813564393174743,0.7423684780255466,0.15829845253890645,0.7998584857980391,3.0152284263959392e-05,0.4354921482089706,0.8435260789868355,2,1,0.37674305808172676,0.7450766367922356,4
0,1,0.0,0.025801510938382562,0.6969040917947608,0.22777952894433978,0.6057818659658344,0.0,0.06969106024838345,0.8693273343331668,1,1,0.008972959864193041,0.40576403363996816,4
0,1,0.0,0.019677002246971796,0.8051526304394891,0.5594097509841148,0.7018093601536439,0.0,0.11013034999486812,0.9531744709215131,8,1,0.022311143446101613,0.5079727250609872,4
0,1,0.0,0.0751991875969743,0.49123186836977706,0.26310357213543767,0.6805822298594967,2.6802030456852794e-06,0.3851996305039516,0.8637171582514025,5,1,0.01673335758457621,0.6977400201208565,4
0,1,0.0,0.007377783973237061,0.6914916648625243,0.3393008202789975,0.7735772768624279,0.0,0.0670224776762804,0.8959062378492474,1,1,0.06996483569782952,0.5337287366600693,4
0,1,0.0,0.057126866868221236,0.8268023381684347,0.2791910099181187,0.7553825937531587,0.0,0.1901878271579596,0.9186524468144197,0,1,0.023644961804292465,0.566868971140379,4
0,1,0.0,0.13955672974770056,0.6254600562892401,0.2732679944581687,0.8251288790053573,0.0,0.06527763522528994,0.8673554407598734,8,1,0.029829028737722803,0.4623194218870207,4
0,1,0.0,0.004536413547549772,0.7899978350292272,0.28319784191119873,0.7533609622965733,0.0,0.15015908857641386,0.9017663722712882,0,1,0.040620831817630654,0.46849376319198316,4
0,1,0.0,0.009606703529783276,0.6135527170383199,0.2223461885248906,0.6735065197614475,2.6903553299492387e-05,0.10705121625782614,0.8411653613286674,7,1,0.08281799442221414,0.21185420927005996,4
0,1,0.0,0.004556493903915052,0.6070578047196363,0.2613046761034182,0.4642676640048519,2.284263959390863e-06,0.017243148927435083,0.8165305782369605,3,0,0.01576330786952831,0.152905359643874,4
0,1,0.0,0.0019159270418805752,0.5637583892617449,0.22524318816569783,0.9090265844536541,0.0,0.29898388586677616,0.8988501916347275,11,1,0.013216927367527586,0.42916603652001234,4
0,1,0.0,0.18975762066090357,0.6860792379302879,0.25479522346921574,0.7614474881229152,0.0024568527918781727,0.07143590269937392,0.908209742820641,0,1,0.01976476294410089,0.43580065885942354,4
0,1,0.0,0.006122761700406987,0.5951504654687162,0.17963010475234026,0.9110482159102395,0.0,0.12142050703068873,0.8912958951285896,8,1,0.05020007275372862,0.43543243403186455,4
